1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.595,6.8056e-06,6.8056e-06,6.8056e-06,6.8056e-06,6.8056e-06,1.8231e-38,2.227e-10,6.8056e-06,0.0005949,0.0033832,1.5177e-06,3.154e-06,6.8056e-06,1.5803e-05,3.8182e-05
0.596,6.6213e-06,6.6213e-06,6.6213e-06,6.6213e-06,6.6213e-06,1.4308e-38,2.1012e-10,6.6213e-06,0.00058714,0.0033611,1.4764e-06,3.0683e-06,6.6213e-06,1.5378e-05,3.7168e-05
0.597,6.4417e-06,6.4417e-06,6.4417e-06,6.4417e-06,6.4417e-06,1.1223e-38,1.9822e-10,6.4417e-06,0.00057947,0.003339,1.4362e-06,2.9847e-06,6.4417e-06,1.4964e-05,3.6178e-05
0.598,6.2665e-06,6.2665e-06,6.2665e-06,6.2665e-06,6.2665e-06,8.7971e-39,1.8698e-10,6.2665e-06,0.00057189,0.0033171,1.3969e-06,2.9033e-06,6.2665e-06,1.456e-05,3.5213e-05
0.599,6.0957e-06,6.0957e-06,6.0957e-06,6.0957e-06,6.0957e-06,6.8917e-39,1.7634e-10,6.0957e-06,0.00056439,0.0032952,1.3586e-06,2.8239e-06,6.0957e-06,1.4166e-05,3.4271e-05
0.6,5.9292e-06,5.9292e-06,5.9292e-06,5.9292e-06,5.9292e-06,5.3957e-39,1.6629e-10,5.9292e-06,0.00055697,0.0032735,1.3213e-06,2.7465e-06,5.9292e-06,1.3781e-05,3.3353e-05
0.601,5.7669e-06,5.7669e-06,5.7669e-06,5.7669e-06,5.7669e-06,4.2219e-39,1.5679e-10,5.7669e-06,0.00054964,0.0032519,1.285e-06,2.6711e-06,5.7669e-06,1.3407e-05,3.2457e-05
0.602,5.6087e-06,5.6087e-06,5.6087e-06,5.6087e-06,5.6087e-06,3.3014e-39,1.4781e-10,5.6087e-06,0.00054239,0.0032304,1.2495e-06,2.5975e-06,5.6087e-06,1.3041e-05,3.1583e-05
0.603,5.4545e-06,5.4545e-06,5.4545e-06,5.4545e-06,5.4545e-06,2.58e-39,1.3932e-10,5.4545e-06,0.00053522,0.0032091,1.215e-06,2.5259e-06,5.4545e-06,1.2685e-05,3.0731e-05
0.604,5.3041e-06,5.3041e-06,5.3041e-06,5.3041e-06,5.3041e-06,2.015e-39,1.3131e-10,5.3041e-06,0.00052813,0.0031878,1.1814e-06,2.456e-06,5.3041e-06,1.2338e-05,2.99e-05
0.605,5.1576e-06,5.1576e-06,5.1576e-06,5.1576e-06,5.1576e-06,1.5728e-39,1.2373e-10,5.1576e-06,0.00052113,0.0031666,1.1486e-06,2.3879e-06,5.1576e-06,1.1999e-05,2.9089e-05
0.606,5.0148e-06,5.0148e-06,5.0148e-06,5.0148e-06,5.0148e-06,1.2268e-39,1.1658e-10,5.0148e-06,0.0005142,0.0031456,1.1166e-06,2.3216e-06,5.0148e-06,1.1669e-05,2.8299e-05
0.607,4.8757e-06,4.8757e-06,4.8757e-06,4.8757e-06,4.8757e-06,9.5638e-40,1.0982e-10,4.8757e-06,0.00050735,0.0031246,1.0855e-06,2.257e-06,4.8757e-06,1.1348e-05,2.7528e-05
0.608,4.7401e-06,4.7401e-06,4.7401e-06,4.7401e-06,4.7401e-06,7.4508e-40,1.0344e-10,4.7401e-06,0.00050057,0.0031038,1.0551e-06,2.194e-06,4.7401e-06,1.1034e-05,2.6777e-05
0.609,4.608e-06,4.608e-06,4.608e-06,4.608e-06,4.608e-06,5.8009e-40,9.7421e-11,4.608e-06,0.00049388,0.003083,1.0256e-06,2.1326e-06,4.608e-06,1.0729e-05,2.6044e-05
0.61,4.4792e-06,4.4792e-06,4.4792e-06,4.4792e-06,4.4792e-06,4.5135e-40,9.1735e-11,4.4792e-06,0.00048726,0.0030624,9.9676e-07,2.0729e-06,4.4792e-06,1.0431e-05,2.533e-05
0.611,4.3538e-06,4.3538e-06,4.3538e-06,4.3538e-06,4.3538e-06,3.5096e-40,8.6368e-11,4.3538e-06,0.00048071,0.0030419,9.6871e-07,2.0146e-06,4.3538e-06,1.0141e-05,2.4634e-05
0.612,4.2316e-06,4.2316e-06,4.2316e-06,4.2316e-06,4.2316e-06,2.7272e-40,8.1303e-11,4.2316e-06,0.00047424,0.0030215,9.4138e-07,1.9579e-06,4.2316e-06,9.8582e-06,2.3955e-05
0.613,4.1126e-06,4.1126e-06,4.1126e-06,4.1126e-06,4.1126e-06,2.1179e-40,7.6524e-11,4.1126e-06,0.00046784,0.0030012,9.1477e-07,1.9026e-06,4.1126e-06,9.5828e-06,2.3294e-05
0.614,3.9966e-06,3.9966e-06,3.9966e-06,3.9966e-06,3.9966e-06,1.6436e-40,7.2015e-11,3.9966e-06,0.00046152,0.002981,8.8884e-07,1.8488e-06,3.9966e-06,9.3144e-06,2.2649e-05
0.615,3.8836e-06,3.8836e-06,3.8836e-06,3.8836e-06,3.8836e-06,1.2747e-40,6.7761e-11,3.8836e-06,0.00045527,0.0029609,8.636e-07,1.7964e-06,3.8836e-06,9.0529e-06,2.2021e-05
0.616,3.7736e-06,3.7736e-06,3.7736e-06,3.7736e-06,3.7736e-06,9.8797e-41,6.3749e-11,3.7736e-06,0.00044909,0.0029409,8.3901e-07,1.7453e-06,3.7736e-06,8.7981e-06,2.1408e-05
0.617,3.6665e-06,3.6665e-06,3.6665e-06,3.6665e-06,3.6665e-06,7.6522e-41,5.9965e-11,3.6665e-06,0.00044298,0.002921,8.1507e-07,1.6956e-06,3.6665e-06,8.5499e-06,2.0812e-05
0.618,3.5621e-06,3.5621e-06,3.5621e-06,3.5621e-06,3.5621e-06,5.923e-41,5.6397e-11,3.5621e-06,0.00043694,0.0029012,7.9175e-07,1.6472e-06,3.5621e-06,8.3082e-06,2.023e-05
0.619,3.4605e-06,3.4605e-06,3.4605e-06,3.4605e-06,3.4605e-06,4.5815e-41,5.3033e-11,3.4605e-06,0.00043097,0.0028815,7.6905e-07,1.6e-06,3.4605e-06,8.0727e-06,1.9663e-05
0.62,3.3615e-06,3.3615e-06,3.3615e-06,3.3615e-06,3.3615e-06,3.5414e-41,4.9862e-11,3.3615e-06,0.00042508,0.0028619,7.4695e-07,1.5541e-06,3.3615e-06,7.8434e-06,1.9111e-05
0.621,3.2652e-06,3.2652e-06,3.2652e-06,3.2652e-06,3.2652e-06,2.7357e-41,4.6874e-11,3.2652e-06,0.00041924,0.0028425,7.2543e-07,1.5094e-06,3.2652e-06,7.6201e-06,1.8573e-05
0.622,3.1713e-06,3.1713e-06,3.1713e-06,3.1713e-06,3.1713e-06,2.1118e-41,4.4057e-11,3.1713e-06,0.00041348,0.0028231,7.0448e-07,1.4659e-06,3.1713e-06,7.4026e-06,1.8049e-05
0.623,3.08e-06,3.08e-06,3.08e-06,3.08e-06,3.08e-06,1.6291e-41,4.1403e-11,3.08e-06,0.00040778,0.0028038,6.8409e-07,1.4235e-06,3.08e-06,7.1908e-06,1.7539e-05
0.624,2.9911e-06,2.9911e-06,2.9911e-06,2.9911e-06,2.9911e-06,1.2558e-41,3.8903e-11,2.9911e-06,0.00040215,0.0027846,6.6424e-07,1.3823e-06,2.9911e-06,6.9845e-06,1.7042e-05
0.625,2.9045e-06,2.9045e-06,2.9045e-06,2.9045e-06,2.9045e-06,9.6744e-42,3.6548e-11,2.9045e-06,0.00039659,0.0027655,6.4492e-07,1.3422e-06,2.9045e-06,6.7837e-06,1.6558e-05
0.626,2.8202e-06,2.8202e-06,2.8202e-06,2.8202e-06,2.8202e-06,7.4476e-42,3.433e-11,2.8202e-06,0.00039109,0.0027466,6.2612e-07,1.3031e-06,2.8202e-06,6.5882e-06,1.6086e-05
0.627,2.7382e-06,2.7382e-06,2.7382e-06,2.7382e-06,2.7382e-06,5.7294e-42,3.2242e-11,2.7382e-06,0.00038566,0.0027277,6.0782e-07,1.2651e-06,2.7382e-06,6.3979e-06,1.5627e-05
0.628,2.6584e-06,2.6584e-06,2.6584e-06,2.6584e-06,2.6584e-06,4.4045e-42,3.0275e-11,2.6584e-06,0.00038029,0.0027089,5.9002e-07,1.2281e-06,2.6584e-06,6.2126e-06,1.5179e-05
0.629,2.5807e-06,2.5807e-06,2.5807e-06,2.5807e-06,2.5807e-06,3.3836e-42,2.8424e-11,2.5807e-06,0.00037498,0.0026902,5.7269e-07,1.1921e-06,2.5807e-06,6.0322e-06,1.4744e-05
0.63,2.5051e-06,2.5051e-06,2.5051e-06,2.5051e-06,2.5051e-06,2.5974e-42,2.6682e-11,2.5051e-06,0.00036973,0.0026716,5.5583e-07,1.157e-06,2.5051e-06,5.8567e-06,1.432e-05
0.631,2.4316e-06,2.4316e-06,2.4316e-06,2.4316e-06,2.4316e-06,1.9926e-42,2.5042e-11,2.4316e-06,0.00036455,0.0026531,5.3943e-07,1.1229e-06,2.4316e-06,5.6858e-06,1.3907e-05
0.632,2.36e-06,2.36e-06,2.36e-06,2.36e-06,2.36e-06,1.5274e-42,2.35e-11,2.36e-06,0.00035943,0.0026347,5.2347e-07,1.0898e-06,2.36e-06,5.5195e-06,1.3505e-05
0.633,2.2903e-06,2.2903e-06,2.2903e-06,2.2903e-06,2.2903e-06,1.1701e-42,2.2048e-11,2.2903e-06,0.00035437,0.0026164,5.0795e-07,1.0575e-06,2.2903e-06,5.3577e-06,1.3113e-05
0.634,2.2226e-06,2.2226e-06,2.2226e-06,2.2226e-06,2.2226e-06,8.9564e-43,2.0683e-11,2.2226e-06,0.00034936,0.0025982,4.9285e-07,1.0261e-06,2.2226e-06,5.2002e-06,1.2732e-05
0.635,2.1567e-06,2.1567e-06,2.1567e-06,2.1567e-06,2.1567e-06,6.8509e-43,1.9399e-11,2.1567e-06,0.00034442,0.0025801,4.7816e-07,9.956e-07,2.1567e-06,5.047e-06,1.2361e-05
0.636,2.0925e-06,2.0925e-06,2.0925e-06,2.0925e-06,2.0925e-06,5.2365e-43,1.8192e-11,2.0925e-06,0.00033954,0.0025621,4.6388e-07,9.659e-07,2.0925e-06,4.8979e-06,1.2e-05
0.637,2.0302e-06,2.0302e-06,2.0302e-06,2.0302e-06,2.0302e-06,3.9996e-43,1.7056e-11,2.0302e-06,0.00033472,0.0025441,4.4998e-07,9.3702e-07,2.0302e-06,4.7529e-06,1.1649e-05
0.638,1.9695e-06,1.9695e-06,1.9695e-06,1.9695e-06,1.9695e-06,3.0526e-43,1.5989e-11,1.9695e-06,0.00032995,0.0025263,4.3647e-07,9.0893e-07,1.9695e-06,4.6118e-06,1.1307e-05
0.639,1.9105e-06,1.9105e-06,1.9105e-06,1.9105e-06,1.9105e-06,2.3281e-43,1.4987e-11,1.9105e-06,0.00032524,0.0025086,4.2334e-07,8.8162e-07,1.9105e-06,4.4746e-06,1.0974e-05
0.64,1.8531e-06,1.8531e-06,1.8531e-06,1.8531e-06,1.8531e-06,1.7742e-43,1.4044e-11,1.8531e-06,0.00032059,0.0024909,4.1056e-07,8.5506e-07,1.8531e-06,4.341e-06,1.0651e-05
0.641,1.7974e-06,1.7974e-06,1.7974e-06,1.7974e-06,1.7974e-06,1.3511e-43,1.3159e-11,1.7974e-06,0.00031599,0.0024734,3.9814e-07,8.2923e-07,1.7974e-06,4.2112e-06,1.0336e-05
0.642,1.7431e-06,1.7431e-06,1.7431e-06,1.7431e-06,1.7431e-06,1.0281e-43,1.2327e-11,1.7431e-06,0.00031145,0.0024559,3.8607e-07,8.0412e-07,1.7431e-06,4.0849e-06,1.0029e-05
0.643,1.6904e-06,1.6904e-06,1.6904e-06,1.6904e-06,1.6904e-06,7.8173e-44,1.1546e-11,1.6904e-06,0.00030696,0.0024385,3.7433e-07,7.7971e-07,1.6904e-06,3.9621e-06,9.7312e-06
0.644,1.6391e-06,1.6391e-06,1.6391e-06,1.6391e-06,1.6391e-06,5.9394e-44,1.0812e-11,1.6391e-06,0.00030253,0.0024212,3.6292e-07,7.5598e-07,1.6391e-06,3.8427e-06,9.4412e-06
0.645,1.5892e-06,1.5892e-06,1.5892e-06,1.5892e-06,1.5892e-06,4.5092e-44,1.0123e-11,1.5892e-06,0.00029815,0.0024041,3.5183e-07,7.3292e-07,1.5892e-06,3.7265e-06,9.1591e-06
0.646,1.5408e-06,1.5408e-06,1.5408e-06,1.5408e-06,1.5408e-06,3.4208e-44,9.4766e-12,1.5408e-06,0.00029382,0.002387,3.4105e-07,7.105e-07,1.5408e-06,3.6136e-06,8.8847e-06
0.647,1.4937e-06,1.4937e-06,1.4937e-06,1.4937e-06,1.4937e-06,2.593e-44,8.8696e-12,1.4937e-06,0.00028955,0.0023699,3.3057e-07,6.8871e-07,1.4937e-06,3.5039e-06,8.6179e-06
0.648,1.4479e-06,1.4479e-06,1.4479e-06,1.4479e-06,1.4479e-06,1.964e-44,8.3e-12,1.4479e-06,0.00028533,0.002353,3.2039e-07,6.6753e-07,1.4479e-06,3.3972e-06,8.3584e-06
0.649,1.4034e-06,1.4034e-06,1.4034e-06,1.4034e-06,1.4034e-06,1.4864e-44,7.7656e-12,1.4034e-06,0.00028116,0.0023362,3.105e-07,6.4695e-07,1.4034e-06,3.2934e-06,8.106e-06
0.65,1.3602e-06,1.3602e-06,1.3602e-06,1.3602e-06,1.3602e-06,1.1241e-44,7.2642e-12,1.3602e-06,0.00027704,0.0023194,3.0089e-07,6.2695e-07,1.3602e-06,3.1926e-06,7.8606e-06
0.651,1.3181e-06,1.3181e-06,1.3181e-06,1.3181e-06,1.3181e-06,8.4941e-45,6.794e-12,1.3181e-06,0.00027297,0.0023028,2.9155e-07,6.0753e-07,1.3181e-06,3.0946e-06,7.622e-06
0.652,1.2773e-06,1.2773e-06,1.2773e-06,1.2773e-06,1.2773e-06,6.4133e-45,6.353e-12,1.2773e-06,0.00026896,0.0022862,2.8247e-07,5.8865e-07,1.2773e-06,2.9994e-06,7.3901e-06
0.653,1.2376e-06,1.2376e-06,1.2376e-06,1.2376e-06,1.2376e-06,4.8384e-45,5.9396e-12,1.2376e-06,0.00026499,0.0022697,2.7366e-07,5.7031e-07,1.2376e-06,2.9068e-06,7.1646e-06
0.654,1.1991e-06,1.1991e-06,1.1991e-06,1.1991e-06,1.1991e-06,3.6472e-45,5.552e-12,1.1991e-06,0.00026107,0.0022533,2.651e-07,5.525e-07,1.1991e-06,2.8169e-06,6.9454e-06
0.655,1.1617e-06,1.1617e-06,1.1617e-06,1.1617e-06,1.1617e-06,2.7471e-45,5.1887e-12,1.1617e-06,0.0002572,0.002237,2.5679e-07,5.352e-07,1.1617e-06,2.7295e-06,6.7324e-06
0.656,1.1253e-06,1.1253e-06,1.1253e-06,1.1253e-06,1.1253e-06,2.0674e-45,4.8482e-12,1.1253e-06,0.00025338,0.0022208,2.4871e-07,5.1839e-07,1.1253e-06,2.6446e-06,6.5253e-06
0.657,1.09e-06,1.09e-06,1.09e-06,1.09e-06,1.09e-06,1.5546e-45,4.5293e-12,1.09e-06,0.00024961,0.0022047,2.4087e-07,5.0207e-07,1.09e-06,2.5621e-06,6.324e-06
0.658,1.0557e-06,1.0557e-06,1.0557e-06,1.0557e-06,1.0557e-06,1.1681e-45,4.2305e-12,1.0557e-06,0.00024588,0.0021886,2.3325e-07,4.8622e-07,1.0557e-06,2.482e-06,6.1285e-06
0.659,1.0224e-06,1.0224e-06,1.0224e-06,1.0224e-06,1.0224e-06,8.7688e-46,3.9506e-12,1.0224e-06,0.0002422,0.0021727,2.2586e-07,4.7083e-07,1.0224e-06,2.4042e-06,5.9385e-06
0.66,9.9004e-07,9.9004e-07,9.9004e-07,9.9004e-07,9.9004e-07,6.5774e-46,3.6885e-12,9.9004e-07,0.00023856,0.0021568,2.1868e-07,4.5589e-07,9.9004e-07,2.3286e-06,5.7538e-06
0.661,9.5864e-07,9.5864e-07,9.5864e-07,9.5864e-07,9.5864e-07,4.9294e-46,3.4432e-12,9.5864e-07,0.00023497,0.002141,2.1171e-07,4.4138e-07,9.5864e-07,2.2552e-06,5.5744e-06
0.662,9.2814e-07,9.2814e-07,9.2814e-07,9.2814e-07,9.2814e-07,3.6913e-46,3.2135e-12,9.2814e-07,0.00023143,0.0021253,2.0494e-07,4.273e-07,9.2814e-07,2.1839e-06,5.4002e-06
0.663,8.9854e-07,8.9854e-07,8.9854e-07,8.9854e-07,8.9854e-07,2.7617e-46,2.9986e-12,8.9854e-07,0.00022793,0.0021096,1.9838e-07,4.1363e-07,8.9854e-07,2.1147e-06,5.2309e-06
0.664,8.698e-07,8.698e-07,8.698e-07,8.698e-07,8.698e-07,2.0645e-46,2.7975e-12,8.698e-07,0.00022448,0.0020941,1.92e-07,4.0036e-07,8.698e-07,2.0475e-06,5.0665e-06
0.665,8.4191e-07,8.4191e-07,8.4191e-07,8.4191e-07,8.4191e-07,1.542e-46,2.6093e-12,8.4191e-07,0.00022106,0.0020786,1.8582e-07,3.8748e-07,8.4191e-07,1.9822e-06,4.9068e-06
0.666,8.1484e-07,8.1484e-07,8.1484e-07,8.1484e-07,8.1484e-07,1.1507e-46,2.4333e-12,8.1484e-07,0.0002177,0.0020632,1.7981e-07,3.7498e-07,8.1484e-07,1.9189e-06,4.7517e-06
0.667,7.8856e-07,7.8856e-07,7.8856e-07,7.8856e-07,7.8856e-07,8.5795e-47,2.2687e-12,7.8856e-07,0.00021437,0.0020479,1.7399e-07,3.6285e-07,7.8856e-07,1.8574e-06,4.6011e-06
0.668,7.6306e-07,7.6306e-07,7.6306e-07,7.6306e-07,7.6306e-07,6.3912e-47,2.1148e-12,7.6306e-07,0.00021109,0.0020327,1.6833e-07,3.5108e-07,7.6306e-07,1.7977e-06,4.4548e-06
0.669,7.3832e-07,7.3832e-07,7.3832e-07,7.3832e-07,7.3832e-07,4.7569e-47,1.971e-12,7.3832e-07,0.00020785,0.0020176,1.6285e-07,3.3966e-07,7.3832e-07,1.7398e-06,4.3128e-06
0.67,7.1431e-07,7.1431e-07,7.1431e-07,7.1431e-07,7.1431e-07,3.5373e-47,1.8365e-12,7.1431e-07,0.00020465,0.0020025,1.5753e-07,3.2858e-07,7.1431e-07,1.6836e-06,4.175e-06
0.671,6.9102e-07,6.9102e-07,6.9102e-07,6.9102e-07,6.9102e-07,2.6281e-47,1.7109e-12,6.9102e-07,0.00020149,0.0019876,1.5237e-07,3.1784e-07,6.9102e-07,1.629e-06,4.0412e-06
0.672,6.6843e-07,6.6843e-07,6.6843e-07,6.6843e-07,6.6843e-07,1.9508e-47,1.5935e-12,6.6843e-07,0.00019837,0.0019727,1.4737e-07,3.0741e-07,6.6843e-07,1.5761e-06,3.9113e-06
0.673,6.4651e-07,6.4651e-07,6.4651e-07,6.4651e-07,6.4651e-07,1.4467e-47,1.4839e-12,6.4651e-07,0.0001953,0.0019578,1.4251e-07,2.973e-07,6.4651e-07,1.5247e-06,3.7852e-06
0.674,6.2525e-07,6.2525e-07,6.2525e-07,6.2525e-07,6.2525e-07,1.0719e-47,1.3815e-12,6.2525e-07,0.00019226,0.0019431,1.378e-07,2.875e-07,6.2525e-07,1.4749e-06,3.6628e-06
0.675,6.0463e-07,6.0463e-07,6.0463e-07,6.0463e-07,6.0463e-07,7.9351e-48,1.2859e-12,6.0463e-07,0.00018926,0.0019284,1.3324e-07,2.7799e-07,6.0463e-07,1.4265e-06,3.5441e-06
0.676,5.8464e-07,5.8464e-07,5.8464e-07,5.8464e-07,5.8464e-07,5.8686e-48,1.1967e-12,5.8464e-07,0.0001863,0.0019139,1.2881e-07,2.6877e-07,5.8464e-07,1.3797e-06,3.4289e-06
0.677,5.6525e-07,5.6525e-07,5.6525e-07,5.6525e-07,5.6525e-07,4.3363e-48,1.1134e-12,5.6525e-07,0.00018338,0.0018994,1.2452e-07,2.5983e-07,5.6525e-07,1.3342e-06,3.3171e-06
0.678,5.4645e-07,5.4645e-07,5.4645e-07,5.4645e-07,5.4645e-07,3.201e-48,1.0357e-12,5.4645e-07,0.0001805,0.0018849,1.2036e-07,2.5116e-07,5.4645e-07,1.2901e-06,3.2086e-06
0.679,5.2822e-07,5.2822e-07,5.2822e-07,5.2822e-07,5.2822e-07,2.3608e-48,9.6319e-13,5.2822e-07,0.00017765,0.0018706,1.1633e-07,2.4275e-07,5.2822e-07,1.2473e-06,3.1034e-06
0.68,5.1056e-07,5.1056e-07,5.1056e-07,5.1056e-07,5.1056e-07,1.7394e-48,8.9556e-13,5.1056e-07,0.00017485,0.0018563,1.1242e-07,2.3461e-07,5.1056e-07,1.2058e-06,3.0013e-06
0.681,4.9343e-07,4.9343e-07,4.9343e-07,4.9343e-07,4.9343e-07,1.2804e-48,8.325e-13,4.9343e-07,0.00017208,0.0018421,1.0863e-07,2.2672e-07,4.9343e-07,1.1656e-06,2.9023e-06
0.682,4.7683e-07,4.7683e-07,4.7683e-07,4.7683e-07,4.7683e-07,9.4163e-49,7.7371e-13,4.7683e-07,0.00016934,0.001828,1.0496e-07,2.1907e-07,4.7683e-07,1.1267e-06,2.8063e-06
0.683,4.6074e-07,4.6074e-07,4.6074e-07,4.6074e-07,4.6074e-07,6.9181e-49,7.1891e-13,4.6074e-07,0.00016665,0.001814,1.014e-07,2.1165e-07,4.6074e-07,1.0889e-06,2.7132e-06
0.684,4.4515e-07,4.4515e-07,4.4515e-07,4.4515e-07,4.4515e-07,5.0778e-49,6.6784e-13,4.4515e-07,0.00016398,0.0018,9.7954e-08,2.0447e-07,4.4515e-07,1.0523e-06,2.6229e-06
0.685,4.3004e-07,4.3004e-07,4.3004e-07,4.3004e-07,4.3004e-07,3.7233e-49,6.2026e-13,4.3004e-07,0.00016136,0.0017861,9.4615e-08,1.9751e-07,4.3004e-07,1.0168e-06,2.5354e-06
0.686,4.154e-07,4.154e-07,4.154e-07,4.154e-07,4.154e-07,2.7275e-49,5.7593e-13,4.154e-07,0.00015877,0.0017723,9.138e-08,1.9076e-07,4.154e-07,9.8236e-07,2.4505e-06
0.687,4.0122e-07,4.0122e-07,4.0122e-07,4.0122e-07,4.0122e-07,1.9961e-49,5.3465e-13,4.0122e-07,0.00015621,0.0017586,8.8246e-08,1.8423e-07,4.0122e-07,9.4903e-07,2.3683e-06
0.688,3.8748e-07,3.8748e-07,3.8748e-07,3.8748e-07,3.8748e-07,1.4593e-49,4.9621e-13,3.8748e-07,0.00015369,0.0017449,8.5211e-08,1.779e-07,3.8748e-07,9.1673e-07,2.2885e-06
0.689,3.7418e-07,3.7418e-07,3.7418e-07,3.7418e-07,3.7418e-07,1.0658e-49,4.6043e-13,3.7418e-07,0.0001512,0.0017313,8.2271e-08,1.7178e-07,3.7418e-07,8.8543e-07,2.2112e-06
0.69,3.6129e-07,3.6129e-07,3.6129e-07,3.6129e-07,3.6129e-07,7.7766e-50,4.2713e-13,3.6129e-07,0.00014874,0.0017178,7.9424e-08,1.6584e-07,3.6129e-07,8.5512e-07,2.1363e-06
0.691,3.4881e-07,3.4881e-07,3.4881e-07,3.4881e-07,3.4881e-07,5.6683e-50,3.9614e-13,3.4881e-07,0.00014632,0.0017044,7.6668e-08,1.6009e-07,3.4881e-07,8.2575e-07,2.0638e-06
0.692,3.3672e-07,3.3672e-07,3.3672e-07,3.3672e-07,3.3672e-07,4.1273e-50,3.6732e-13,3.3672e-07,0.00014393,0.001691,7.3999e-08,1.5453e-07,3.3672e-07,7.9731e-07,1.9934e-06
0.693,3.2502e-07,3.2502e-07,3.2502e-07,3.2502e-07,3.2502e-07,3.0022e-50,3.4051e-13,3.2502e-07,0.00014157,0.0016777,7.1416e-08,1.4914e-07,3.2502e-07,7.6977e-07,1.9253e-06
0.694,3.1369e-07,3.1369e-07,3.1369e-07,3.1369e-07,3.1369e-07,2.1815e-50,3.1558e-13,3.1369e-07,0.00013925,0.0016645,6.8915e-08,1.4393e-07,3.1369e-07,7.4309e-07,1.8593e-06
0.695,3.0272e-07,3.0272e-07,3.0272e-07,3.0272e-07,3.0272e-07,1.5835e-50,2.924e-13,3.0272e-07,0.00013695,0.0016514,6.6494e-08,1.3888e-07,3.0272e-07,7.1727e-07,1.7953e-06
0.696,2.921e-07,2.921e-07,2.921e-07,2.921e-07,2.921e-07,1.1483e-50,2.7086e-13,2.921e-07,0.00013469,0.0016383,6.4152e-08,1.34e-07,2.921e-07,6.9226e-07,1.7334e-06
0.697,2.8182e-07,2.8182e-07,2.8182e-07,2.8182e-07,2.8182e-07,8.3177e-51,2.5085e-13,2.8182e-07,0.00013246,0.0016253,6.1885e-08,1.2927e-07,2.8182e-07,6.6805e-07,1.6734e-06
0.698,2.7188e-07,2.7188e-07,2.7188e-07,2.7188e-07,2.7188e-07,6.0186e-51,2.3225e-13,2.7188e-07,0.00013026,0.0016124,5.9691e-08,1.2469e-07,2.7188e-07,6.4462e-07,1.6153e-06
0.699,2.6225e-07,2.6225e-07,2.6225e-07,2.6225e-07,2.6225e-07,4.3504e-51,2.1499e-13,2.6225e-07,0.00012809,0.0015995,5.7569e-08,1.2026e-07,2.6225e-07,6.2193e-07,1.5591e-06
0.7,2.5294e-07,2.5294e-07,2.5294e-07,2.5294e-07,2.5294e-07,3.1412e-51,1.9895e-13,2.5294e-07,0.00012595,0.0015867,5.5516e-08,1.1598e-07,2.5294e-07,5.9998e-07,1.5046e-06
0.701,2.4393e-07,2.4393e-07,2.4393e-07,2.4393e-07,2.4393e-07,2.2656e-51,1.8407e-13,2.4393e-07,0.00012384,0.001574,5.353e-08,1.1184e-07,2.4393e-07,5.7874e-07,1.4519e-06
0.702,2.3522e-07,2.3522e-07,2.3522e-07,2.3522e-07,2.3522e-07,1.6323e-51,1.7025e-13,2.3522e-07,0.00012176,0.0015613,5.1609e-08,1.0783e-07,2.3522e-07,5.5818e-07,1.4009e-06
0.703,2.2679e-07,2.2679e-07,2.2679e-07,2.2679e-07,2.2679e-07,1.1748e-51,1.5743e-13,2.2679e-07,0.0001197,0.0015488,4.9751e-08,1.0396e-07,2.2679e-07,5.383e-07,1.3515e-06
0.704,2.1863e-07,2.1863e-07,2.1863e-07,2.1863e-07,2.1863e-07,8.4452e-52,1.4554e-13,2.1863e-07,0.00011768,0.0015362,4.7954e-08,1.0021e-07,2.1863e-07,5.1906e-07,1.3037e-06
0.705,2.1075e-07,2.1075e-07,2.1075e-07,2.1075e-07,2.1075e-07,6.0644e-52,1.3451e-13,2.1075e-07,0.00011568,0.0015238,4.6217e-08,9.6582e-08,2.1075e-07,5.0045e-07,1.2574e-06
0.706,2.0312e-07,2.0312e-07,2.0312e-07,2.0312e-07,2.0312e-07,4.3499e-52,1.2429e-13,2.0312e-07,0.00011372,0.0015114,4.4538e-08,9.3077e-08,2.0312e-07,4.8245e-07,1.2127e-06
0.707,1.9575e-07,1.9575e-07,1.9575e-07,1.9575e-07,1.9575e-07,3.1166e-52,1.1481e-13,1.9575e-07,0.00011178,0.0014991,4.2914e-08,8.9689e-08,1.9575e-07,4.6504e-07,1.1694e-06
0.708,1.8863e-07,1.8863e-07,1.8863e-07,1.8863e-07,1.8863e-07,2.2305e-52,1.0603e-13,1.8863e-07,0.00010986,0.0014869,4.1345e-08,8.6414e-08,1.8863e-07,4.4821e-07,1.1275e-06
0.709,1.8174e-07,1.8174e-07,1.8174e-07,1.8174e-07,1.8174e-07,1.5944e-52,9.7893e-14,1.8174e-07,0.00010798,0.0014747,3.9828e-08,8.3249e-08,1.8174e-07,4.3194e-07,1.087e-06
0.71,1.7508e-07,1.7508e-07,1.7508e-07,1.7508e-07,1.7508e-07,1.1385e-52,9.0356e-14,1.7508e-07,0.00010612,0.0014626,3.8362e-08,8.0189e-08,1.7508e-07,4.162e-07,1.0478e-06
0.711,1.6864e-07,1.6864e-07,1.6864e-07,1.6864e-07,1.6864e-07,8.1195e-53,8.3377e-14,1.6864e-07,0.00010429,0.0014506,3.6946e-08,7.7233e-08,1.6864e-07,4.0099e-07,1.0099e-06
